Year,Date,DayLabel,Month,Day,Mile,Waypoint,Lat,Lon,Elev_ft,SnowDepth_in,SWE_in
2024,2024-03-18,Mar-18,3,18,33.0,Mile 33.0,47.506483,-121.21521,4676.0,62.4,28.9
2024,2024-03-18,Mar-18,3,18,34.0,Mile 34.0,47.509987,-121.214741,4205.0,59.5,26.1
2024,2024-03-18,Mar-18,3,18,35.0,Deception Creek,47.509743,-121.210218,3734.0,56.7,23.3
2024,2024-03-18,Mar-18,3,18,36.0,Mile 36.0,47.510592,-121.20641,3265.0,53.8,20.4
2024,2024-03-18,Mar-18,3,18,37.0,Mile 37.0,47.51858,-121.202126,3021.0,52.3,19.0
2024,2024-03-18,Mar-18,3,18,38.0,Mile 38.0,47.511507,-121.184333,3277.0,53.7,20.4
2024,2024-03-18,Mar-18,3,18,39.0,Mile 39.0,47.504868,-121.16623,3268.0,53.4,20.3
2024,2024-03-18,Mar-18,3,18,40.0,Surprise Lake Jct,47.509915,-121.150534,3378.0,53.9,20.9
2024,2024-03-18,Mar-18,3,18,41.0,Mile 41.0,47.517833,-121.142395,3874.0,56.8,23.9
2024,2024-03-18,Mar-18,3,18,42.0,Mile 42.0,47.52384,-121.136563,4216.0,58.7,26.0
2024,2024-03-18,Mar-18,3,18,43.0,Mile 43.0,47.534947,-121.137991,4417.0,59.9,27.2
2024,2024-03-18,Mar-18,3,18,44.0,Mile 44.0,47.540291,-121.133164,4589.0,60.9,28.3
2024,2024-03-18,Mar-18,3,18,45.0,Trap Pass area,47.544336,-121.131772,5044.0,63.7,31.0
2024,2024-03-18,Mar-18,3,18,46.0,Mile 46.0,47.549077,-121.131315,5462.0,66.2,33.5
2024,2024-03-18,Mar-18,3,18,47.0,Mile 47.0,47.556976,-121.128995,5383.0,65.8,33.1
2024,2024-03-18,Mar-18,3,18,48.0,Mile 48.0,47.561586,-121.128355,4671.0,61.6,28.9
2024,2024-03-18,Mar-18,3,18,49.0,Mile 49.0,47.56942,-121.134687,4345.0,59.9,27.0
2024,2024-03-18,Mar-18,3,18,50.0,Necklace Valley Jct,47.580034,-121.14542,3857.0,57.4,24.2
2024,2024-03-18,Mar-18,3,18,51.0,Mile 51.0,47.590005,-121.144128,4405.0,61.1,27.7
2024,2024-03-18,Mar-18,3,18,52.0,Mile 52.0,47.598228,-121.137829,4449.0,61.7,28.1
2024,2024-03-18,Mar-18,3,18,53.0,Mile 53.0,47.608607,-121.133321,4412.0,62.0,28.1
2024,2024-03-18,Mar-18,3,18,54.0,Mile 54.0,47.621391,-121.1418,4881.0,65.8,31.3
2024,2024-03-18,Mar-18,3,18,55.0,Hope Lake / Mig Lake,47.632917,-121.143762,5056.0,67.7,32.8
2024,2024-03-18,Mar-18,3,18,56.0,Mile 56.0,47.643689,-121.150707,5507.0,71.4,35.9
2024,2024-03-18,Mar-18,3,18,57.0,Mile 57.0,47.651952,-121.149938,5746.0,73.6,37.7
2024,2024-03-18,Mar-18,3,18,58.0,Mile 58.0,47.649715,-121.141587,5153.0,69.9,34.1
2024,2024-03-18,Mar-18,3,18,59.0,Mile 59.0,47.661315,-121.140089,4868.0,69.4,32.9
2024,2024-03-18,Mar-18,3,18,60.0,Cady Pass,47.670428,-121.132966,5009.0,71.4,34.3
2024,2024-03-18,Mar-18,3,18,61.0,Mile 61.0,47.676032,-121.126337,5581.0,75.5,38.0
2024,2024-03-18,Mar-18,3,18,62.0,Mile 62.0,47.683661,-121.114306,5246.0,74.5,36.5
2024,2024-03-18,Mar-18,3,18,63.0,Mile 63.0,47.689586,-121.098337,5111.0,74.5,36.0
2024,2024-03-18,Mar-18,3,18,64.0,Mile 64.0,47.693517,-121.088714,4616.0,71.9,33.2
2024,2024-03-18,Mar-18,3,18,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,73.1,33.9
2024,2024-03-18,Mar-18,3,18,66.0,Mile 66.0,47.704338,-121.074914,4482.0,72.0,32.8
2024,2024-03-18,Mar-18,3,18,67.0,Mile 67.0,47.712065,-121.065211,5281.0,77.2,37.8
2024,2024-03-18,Mar-18,3,18,68.0,Mile 68.0,47.720222,-121.063643,4867.0,75.1,35.5
2024,2024-03-18,Mar-18,3,18,69.0,Mile 69.0,47.724322,-121.077702,4611.0,74.0,34.1
2024,2024-03-18,Mar-18,3,18,70.4,Stevens Pass (Hwy 2),47.732427,-121.084095,5135.0,77.4,37.4
2024,2024-03-19,Mar-19,3,19,0.0,Snoqualmie Pass (Hwy 90),47.407447,-121.430052,3193.0,66.6,28.6
2024,2024-03-19,Mar-19,3,19,1.0,Mile 1.0,47.418288,-121.424192,3475.0,64.4,28.3
2024,2024-03-19,Mar-19,3,19,2.0,Mile 2.0,47.42623,-121.417504,2966.0,59.1,24.1
2024,2024-03-19,Mar-19,3,19,3.0,Mile 3.0,47.425435,-121.405356,3314.0,61.0,26.0
2024,2024-03-19,Mar-19,3,19,4.0,Mile 4.0,47.432661,-121.404496,3816.0,62.6,28.2
2024,2024-03-19,Mar-19,3,19,5.0,Gold Lake Bog area,47.443728,-121.393188,3983.0,61.7,28.2
2024,2024-03-19,Mar-19,3,19,6.0,Mile 6.0,47.43261,-121.397234,4604.0,67.1,32.8
2024,2024-03-19,Mar-19,3,19,7.0,Mile 7.0,47.439465,-121.386273,4982.0,68.0,34.3
2024,2024-03-19,Mar-19,3,19,8.0,Mile 8.0,47.448942,-121.381093,5396.0,69.3,36.1
2024,2024-03-19,Mar-19,3,19,9.0,Mile 9.0,47.458733,-121.368883,5460.0,68.6,35.8
2024,2024-03-19,Mar-19,3,19,10.0,Chikamin Peak area,47.464356,-121.353763,5192.0,66.4,33.8
2024,2024-03-19,Mar-19,3,19,11.0,Mile 11.0,47.464978,-121.344074,5368.0,67.2,34.7
2024,2024-03-19,Mar-19,3,19,12.0,Mile 12.0,47.471002,-121.336211,5153.0,65.5,33.1
2024,2024-03-19,Mar-19,3,19,13.0,Mile 13.0,47.47708,-121.326692,5619.0,68.0,35.6
2024,2024-03-19,Mar-19,3,19,14.0,Mile 14.0,47.473993,-121.315639,5783.0,68.9,36.5
2024,2024-03-19,Mar-19,3,19,15.0,Park Lakes Basin,47.463219,-121.307398,5643.0,68.3,35.7
2024,2024-03-19,Mar-19,3,19,16.0,Mile 16.0,47.45712,-121.300061,5425.0,67.0,34.4
2024,2024-03-19,Mar-19,3,19,17.0,Mile 17.0,47.451878,-121.292414,4908.0,63.9,31.2
2024,2024-03-19,Mar-19,3,19,18.0,Mile 18.0,47.452655,-121.281981,5207.0,65.4,32.7
2024,2024-03-19,Mar-19,3,19,19.0,Mile 19.0,47.455798,-121.276036,4540.0,61.2,28.6
2024,2024-03-19,Mar-19,3,19,20.0,Waptus River,47.458763,-121.272058,3963.0,57.7,25.1
2024,2024-03-19,Mar-19,3,19,21.0,Mile 21.0,47.460427,-121.266479,3460.0,54.5,22.0
2024,2024-03-19,Mar-19,3,19,22.0,Mile 22.0,47.469534,-121.256776,3293.0,53.3,20.8
2024,2024-03-19,Mar-19,3,19,23.0,Mile 23.0,47.480515,-121.25956,3224.0,52.8,20.4
2024,2024-03-19,Mar-19,3,19,24.0,Mile 24.0,47.493128,-121.260194,3362.0,53.5,21.2
2024,2024-03-19,Mar-19,3,19,25.0,Deep Lake / Cathedral Pass,47.488157,-121.252205,3827.0,56.2,23.9
2024,2024-03-19,Mar-19,3,19,26.0,Mile 26.0,47.489259,-121.24987,4303.0,59.1,26.7
2024,2024-03-19,Mar-19,3,19,27.0,Mile 27.0,47.490907,-121.247627,4791.0,62.0,29.6
2024,2024-03-19,Mar-19,3,19,28.0,Mile 28.0,47.494843,-121.247483,5221.0,64.5,32.2
2024,2024-03-19,Mar-19,3,19,29.0,Mile 29.0,47.496239,-121.245041,5579.0,66.6,34.3
2024,2024-03-19,Mar-19,3,19,30.0,Deception Pass,47.503156,-121.237008,5337.0,65.1,32.8
2024,2024-03-19,Mar-19,3,19,31.0,Mile 31.0,47.499875,-121.221,5404.0,65.4,33.1
2024,2024-03-19,Mar-19,3,19,32.0,Mile 32.0,47.502021,-121.215449,5035.0,63.1,30.9
2024,2024-03-19,Mar-19,3,19,33.0,Mile 33.0,47.506483,-121.21521,4676.0,61.0,28.7
2024,2024-03-19,Mar-19,3,19,34.0,Mile 34.0,47.509987,-121.214741,4205.0,58.1,25.9
2024,2024-03-19,Mar-19,3,19,35.0,Deception Creek,47.509743,-121.210218,3734.0,55.3,23.0
2024,2024-03-19,Mar-19,3,19,36.0,Mile 36.0,47.510592,-121.20641,3265.0,52.4,20.2
2024,2024-03-19,Mar-19,3,19,37.0,Mile 37.0,47.51858,-121.202126,3021.0,50.9,18.8
2024,2024-03-19,Mar-19,3,19,38.0,Mile 38.0,47.511507,-121.184333,3277.0,52.3,20.2
2024,2024-03-19,Mar-19,3,19,39.0,Mile 39.0,47.504868,-121.16623,3268.0,52.1,20.0
2024,2024-03-19,Mar-19,3,19,40.0,Surprise Lake Jct,47.509915,-121.150534,3378.0,52.6,20.7
2024,2024-03-19,Mar-19,3,19,41.0,Mile 41.0,47.517833,-121.142395,3874.0,55.5,23.7
2024,2024-03-19,Mar-19,3,19,42.0,Mile 42.0,47.52384,-121.136563,4216.0,57.5,25.8
2024,2024-03-19,Mar-19,3,19,43.0,Mile 43.0,47.534947,-121.137991,4417.0,58.7,27.0
2024,2024-03-19,Mar-19,3,19,44.0,Mile 44.0,47.540291,-121.133164,4589.0,59.7,28.1
2024,2024-03-19,Mar-19,3,19,45.0,Trap Pass area,47.544336,-121.131772,5044.0,62.5,30.8
2024,2024-03-19,Mar-19,3,19,46.0,Mile 46.0,47.549077,-121.131315,5462.0,65.0,33.3
2024,2024-03-19,Mar-19,3,19,47.0,Mile 47.0,47.556976,-121.128995,5383.0,64.6,32.9
2024,2024-03-19,Mar-19,3,19,48.0,Mile 48.0,47.561586,-121.128355,4671.0,60.4,28.6
2024,2024-03-19,Mar-19,3,19,49.0,Mile 49.0,47.56942,-121.134687,4345.0,58.7,26.8
2024,2024-03-19,Mar-19,3,19,50.0,Necklace Valley Jct,47.580034,-121.14542,3857.0,56.1,24.0
2024,2024-03-19,Mar-19,3,19,51.0,Mile 51.0,47.590005,-121.144128,4405.0,59.8,27.4
2024,2024-03-19,Mar-19,3,19,52.0,Mile 52.0,47.598228,-121.137829,4449.0,60.4,27.9
2024,2024-03-19,Mar-19,3,19,53.0,Mile 53.0,47.608607,-121.133321,4412.0,60.7,27.9
2024,2024-03-19,Mar-19,3,19,54.0,Mile 54.0,47.621391,-121.1418,4881.0,64.4,31.1
2024,2024-03-19,Mar-19,3,19,55.0,Hope Lake / Mig Lake,47.632917,-121.143762,5056.0,66.3,32.6
2024,2024-03-19,Mar-19,3,19,56.0,Mile 56.0,47.643689,-121.150707,5507.0,69.9,35.7
2024,2024-03-19,Mar-19,3,19,57.0,Mile 57.0,47.651952,-121.149938,5746.0,72.1,37.5
2024,2024-03-19,Mar-19,3,19,58.0,Mile 58.0,47.649715,-121.141587,5153.0,68.4,33.9
2024,2024-03-19,Mar-19,3,19,59.0,Mile 59.0,47.661315,-121.140089,4868.0,67.9,32.7
2024,2024-03-19,Mar-19,3,19,60.0,Cady Pass,47.670428,-121.132966,5009.0,69.8,34.0
2024,2024-03-19,Mar-19,3,19,61.0,Mile 61.0,47.676032,-121.126337,5581.0,73.9,37.8
2024,2024-03-19,Mar-19,3,19,62.0,Mile 62.0,47.683661,-121.114306,5246.0,72.9,36.2
2024,2024-03-19,Mar-19,3,19,63.0,Mile 63.0,47.689586,-121.098337,5111.0,72.8,35.8
2024,2024-03-19,Mar-19,3,19,64.0,Mile 64.0,47.693517,-121.088714,4616.0,70.3,33.0
2024,2024-03-19,Mar-19,3,19,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,71.4,33.7
2024,2024-03-19,Mar-19,3,19,66.0,Mile 66.0,47.704338,-121.074914,4482.0,70.3,32.6
2024,2024-03-19,Mar-19,3,19,67.0,Mile 67.0,47.712065,-121.065211,5281.0,75.5,37.6
2024,2024-03-19,Mar-19,3,19,68.0,Mile 68.0,47.720222,-121.063643,4867.0,73.4,35.3
2024,2024-03-19,Mar-19,3,19,69.0,Mile 69.0,47.724322,-121.077702,4611.0,72.3,33.9
2024,2024-03-19,Mar-19,3,19,70.4,Stevens Pass (Hwy 2),47.732427,-121.084095,5135.0,75.7,37.2
2024,2024-03-20,Mar-20,3,20,0.0,Snoqualmie Pass (Hwy 90),47.407447,-121.430052,3193.0,65.0,28.4
2024,2024-03-20,Mar-20,3,20,1.0,Mile 1.0,47.418288,-121.424192,3475.0,62.9,28.1
2024,2024-03-20,Mar-20,3,20,2.0,Mile 2.0,47.42623,-121.417504,2966.0,57.7,23.9
2024,2024-03-20,Mar-20,3,20,3.0,Mile 3.0,47.425435,-121.405356,3314.0,59.5,25.8
2024,2024-03-20,Mar-20,3,20,4.0,Mile 4.0,47.432661,-121.404496,3816.0,61.2,28.1
2024,2024-03-20,Mar-20,3,20,5.0,Gold Lake Bog area,47.443728,-121.393188,3983.0,60.3,28.0
2024,2024-03-20,Mar-20,3,20,6.0,Mile 6.0,47.43261,-121.397234,4604.0,65.7,32.6
2024,2024-03-20,Mar-20,3,20,7.0,Mile 7.0,47.439465,-121.386273,4982.0,66.6,34.1
2024,2024-03-20,Mar-20,3,20,8.0,Mile 8.0,47.448942,-121.381093,5396.0,67.9,35.9
2024,2024-03-20,Mar-20,3,20,9.0,Mile 9.0,47.458733,-121.368883,5460.0,67.2,35.6
2024,2024-03-20,Mar-20,3,20,10.0,Chikamin Peak area,47.464356,-121.353763,5192.0,65.1,33.6
2024,2024-03-20,Mar-20,3,20,11.0,Mile 11.0,47.464978,-121.344074,5368.0,65.9,34.5
2024,2024-03-20,Mar-20,3,20,12.0,Mile 12.0,47.471002,-121.336211,5153.0,64.3,32.9
2024,2024-03-20,Mar-20,3,20,13.0,Mile 13.0,47.47708,-121.326692,5619.0,66.7,35.5
2024,2024-03-20,Mar-20,3,20,14.0,Mile 14.0,47.473993,-121.315639,5783.0,67.7,36.3
2024,2024-03-20,Mar-20,3,20,15.0,Park Lakes Basin,47.463219,-121.307398,5643.0,67.0,35.5
2024,2024-03-20,Mar-20,3,20,16.0,Mile 16.0,47.45712,-121.300061,5425.0,65.7,34.2
2024,2024-03-20,Mar-20,3,20,17.0,Mile 17.0,47.451878,-121.292414,4908.0,62.6,31.0
2024,2024-03-20,Mar-20,3,20,18.0,Mile 18.0,47.452655,-121.281981,5207.0,64.2,32.6
2024,2024-03-20,Mar-20,3,20,19.0,Mile 19.0,47.455798,-121.276036,4540.0,60.0,28.4
2024,2024-03-20,Mar-20,3,20,20.0,Waptus River,47.458763,-121.272058,3963.0,56.5,24.9
2024,2024-03-20,Mar-20,3,20,21.0,Mile 21.0,47.460427,-121.266479,3460.0,53.3,21.8
2024,2024-03-20,Mar-20,3,20,22.0,Mile 22.0,47.469534,-121.256776,3293.0,52.1,20.6
2024,2024-03-20,Mar-20,3,20,23.0,Mile 23.0,47.480515,-121.25956,3224.0,51.6,20.2
2024,2024-03-20,Mar-20,3,20,24.0,Mile 24.0,47.493128,-121.260194,3362.0,52.3,21.0
2024,2024-03-20,Mar-20,3,20,25.0,Deep Lake / Cathedral Pass,47.488157,-121.252205,3827.0,55.1,23.7
2024,2024-03-20,Mar-20,3,20,26.0,Mile 26.0,47.489259,-121.24987,4303.0,57.9,26.5
2024,2024-03-20,Mar-20,3,20,27.0,Mile 27.0,47.490907,-121.247627,4791.0,60.8,29.4
2024,2024-03-20,Mar-20,3,20,28.0,Mile 28.0,47.494843,-121.247483,5221.0,63.4,32.0
2024,2024-03-20,Mar-20,3,20,29.0,Mile 29.0,47.496239,-121.245041,5579.0,65.5,34.2
2024,2024-03-20,Mar-20,3,20,30.0,Deception Pass,47.503156,-121.237008,5337.0,64.0,32.6
2024,2024-03-20,Mar-20,3,20,31.0,Mile 31.0,47.499875,-121.221,5404.0,64.3,32.9
2024,2024-03-20,Mar-20,3,20,32.0,Mile 32.0,47.502021,-121.215449,5035.0,62.1,30.7
2024,2024-03-20,Mar-20,3,20,33.0,Mile 33.0,47.506483,-121.21521,4676.0,59.9,28.5
2024,2024-03-20,Mar-20,3,20,34.0,Mile 34.0,47.509987,-121.214741,4205.0,57.1,25.7
2024,2024-03-20,Mar-20,3,20,35.0,Deception Creek,47.509743,-121.210218,3734.0,54.3,22.9
2024,2024-03-20,Mar-20,3,20,36.0,Mile 36.0,47.510592,-121.20641,3265.0,51.4,20.0
2024,2024-03-20,Mar-20,3,20,37.0,Mile 37.0,47.51858,-121.202126,3021.0,49.9,18.6
2024,2024-03-20,Mar-20,3,20,38.0,Mile 38.0,47.511507,-121.184333,3277.0,51.4,20.0
2024,2024-03-20,Mar-20,3,20,39.0,Mile 39.0,47.504868,-121.16623,3268.0,51.2,19.9
2024,2024-03-20,Mar-20,3,20,40.0,Surprise Lake Jct,47.509915,-121.150534,3378.0,51.8,20.6
2024,2024-03-20,Mar-20,3,20,41.0,Mile 41.0,47.517833,-121.142395,3874.0,54.7,23.6
2024,2024-03-20,Mar-20,3,20,42.0,Mile 42.0,47.52384,-121.136563,4216.0,56.7,25.6
2024,2024-03-20,Mar-20,3,20,43.0,Mile 43.0,47.534947,-121.137991,4417.0,57.9,26.9
2024,2024-03-20,Mar-20,3,20,44.0,Mile 44.0,47.540291,-121.133164,4589.0,59.0,27.9
2024,2024-03-20,Mar-20,3,20,45.0,Trap Pass area,47.544336,-121.131772,5044.0,61.7,30.7
2024,2024-03-20,Mar-20,3,20,46.0,Mile 46.0,47.549077,-121.131315,5462.0,64.2,33.2
2024,2024-03-20,Mar-20,3,20,47.0,Mile 47.0,47.556976,-121.128995,5383.0,63.8,32.7
2024,2024-03-20,Mar-20,3,20,48.0,Mile 48.0,47.561586,-121.128355,4671.0,59.6,28.5
2024,2024-03-20,Mar-20,3,20,49.0,Mile 49.0,47.56942,-121.134687,4345.0,57.9,26.6
2024,2024-03-20,Mar-20,3,20,50.0,Necklace Valley Jct,47.580034,-121.14542,3857.0,55.3,23.9
2024,2024-03-20,Mar-20,3,20,51.0,Mile 51.0,47.590005,-121.144128,4405.0,58.9,27.3
2024,2024-03-20,Mar-20,3,20,52.0,Mile 52.0,47.598228,-121.137829,4449.0,59.4,27.7
2024,2024-03-20,Mar-20,3,20,53.0,Mile 53.0,47.608607,-121.133321,4412.0,59.7,27.7
2024,2024-03-20,Mar-20,3,20,54.0,Mile 54.0,47.621391,-121.1418,4881.0,63.4,30.9
2024,2024-03-20,Mar-20,3,20,55.0,Hope Lake / Mig Lake,47.632917,-121.143762,5056.0,65.3,32.4
2024,2024-03-20,Mar-20,3,20,56.0,Mile 56.0,47.643689,-121.150707,5507.0,68.8,35.5
2024,2024-03-20,Mar-20,3,20,57.0,Mile 57.0,47.651952,-121.149938,5746.0,71.0,37.3
2024,2024-03-20,Mar-20,3,20,58.0,Mile 58.0,47.649715,-121.141587,5153.0,67.3,33.7
2024,2024-03-20,Mar-20,3,20,59.0,Mile 59.0,47.661315,-121.140089,4868.0,66.7,32.5
2024,2024-03-20,Mar-20,3,20,60.0,Cady Pass,47.670428,-121.132966,5009.0,68.6,33.9
2024,2024-03-20,Mar-20,3,20,61.0,Mile 61.0,47.676032,-121.126337,5581.0,72.7,37.7
2024,2024-03-20,Mar-20,3,20,62.0,Mile 62.0,47.683661,-121.114306,5246.0,71.7,36.1
2024,2024-03-20,Mar-20,3,20,63.0,Mile 63.0,47.689586,-121.098337,5111.0,71.6,35.6
2024,2024-03-20,Mar-20,3,20,64.0,Mile 64.0,47.693517,-121.088714,4616.0,69.0,32.9
2024,2024-03-20,Mar-20,3,20,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,70.1,33.5
2024,2024-03-20,Mar-20,3,20,66.0,Mile 66.0,47.704338,-121.074914,4482.0,69.0,32.5
2024,2024-03-20,Mar-20,3,20,67.0,Mile 67.0,47.712065,-121.065211,5281.0,74.2,37.4
2024,2024-03-20,Mar-20,3,20,68.0,Mile 68.0,47.720222,-121.063643,4867.0,72.1,35.1
2024,2024-03-20,Mar-20,3,20,69.0,Mile 69.0,47.724322,-121.077702,4611.0,71.0,33.8
2024,2024-03-20,Mar-20,3,20,70.4,Stevens Pass (Hwy 2),47.732427,-121.084095,5135.0,74.4,37.1
2024,2024-03-21,Mar-21,3,21,0.0,Snoqualmie Pass (Hwy 90),47.407447,-121.430052,3193.0,63.8,28.2
2024,2024-03-21,Mar-21,3,21,1.0,Mile 1.0,47.418288,-121.424192,3475.0,61.7,27.9
2024,2024-03-21,Mar-21,3,21,2.0,Mile 2.0,47.42623,-121.417504,2966.0,56.5,23.7
2024,2024-03-21,Mar-21,3,21,3.0,Mile 3.0,47.425435,-121.405356,3314.0,58.4,25.6
2024,2024-03-21,Mar-21,3,21,4.0,Mile 4.0,47.432661,-121.404496,3816.0,60.0,27.9
2024,2024-03-21,Mar-21,3,21,5.0,Gold Lake Bog area,47.443728,-121.393188,3983.0,59.1,27.8
2024,2024-03-21,Mar-21,3,21,6.0,Mile 6.0,47.43261,-121.397234,4604.0,64.5,32.4
2024,2024-03-21,Mar-21,3,21,7.0,Mile 7.0,47.439465,-121.386273,4982.0,65.5,33.9
2024,2024-03-21,Mar-21,3,21,8.0,Mile 8.0,47.448942,-121.381093,5396.0,66.8,35.7
2024,2024-03-21,Mar-21,3,21,9.0,Mile 9.0,47.458733,-121.368883,5460.0,66.2,35.4
2024,2024-03-21,Mar-21,3,21,10.0,Chikamin Peak area,47.464356,-121.353763,5192.0,64.0,33.4
2024,2024-03-21,Mar-21,3,21,11.0,Mile 11.0,47.464978,-121.344074,5368.0,64.9,34.3
2024,2024-03-21,Mar-21,3,21,12.0,Mile 12.0,47.471002,-121.336211,5153.0,63.2,32.7
2024,2024-03-21,Mar-21,3,21,13.0,Mile 13.0,47.47708,-121.326692,5619.0,65.7,35.3
2024,2024-03-21,Mar-21,3,21,14.0,Mile 14.0,47.473993,-121.315639,5783.0,66.7,36.2
2024,2024-03-21,Mar-21,3,21,15.0,Park Lakes Basin,47.463219,-121.307398,5643.0,66.0,35.3
2024,2024-03-21,Mar-21,3,21,16.0,Mile 16.0,47.45712,-121.300061,5425.0,64.7,34.0
2024,2024-03-21,Mar-21,3,21,17.0,Mile 17.0,47.451878,-121.292414,4908.0,61.6,30.8
2024,2024-03-21,Mar-21,3,21,18.0,Mile 18.0,47.452655,-121.281981,5207.0,63.2,32.4
2024,2024-03-21,Mar-21,3,21,19.0,Mile 19.0,47.455798,-121.276036,4540.0,59.0,28.3
2024,2024-03-21,Mar-21,3,21,20.0,Waptus River,47.458763,-121.272058,3963.0,55.5,24.7
2024,2024-03-21,Mar-21,3,21,21.0,Mile 21.0,47.460427,-121.266479,3460.0,52.3,21.6
2024,2024-03-21,Mar-21,3,21,22.0,Mile 22.0,47.469534,-121.256776,3293.0,51.1,20.4
2024,2024-03-21,Mar-21,3,21,23.0,Mile 23.0,47.480515,-121.25956,3224.0,50.6,20.0
2024,2024-03-21,Mar-21,3,21,24.0,Mile 24.0,47.493128,-121.260194,3362.0,51.4,20.8
2024,2024-03-21,Mar-21,3,21,25.0,Deep Lake / Cathedral Pass,47.488157,-121.252205,3827.0,54.2,23.5
2024,2024-03-21,Mar-21,3,21,26.0,Mile 26.0,47.489259,-121.24987,4303.0,57.0,26.4
2024,2024-03-21,Mar-21,3,21,27.0,Mile 27.0,47.490907,-121.247627,4791.0,59.9,29.3
2024,2024-03-21,Mar-21,3,21,28.0,Mile 28.0,47.494843,-121.247483,5221.0,62.5,31.9
2024,2024-03-21,Mar-21,3,21,29.0,Mile 29.0,47.496239,-121.245041,5579.0,64.6,34.0
2024,2024-03-21,Mar-21,3,21,30.0,Deception Pass,47.503156,-121.237008,5337.0,63.1,32.5
2024,2024-03-21,Mar-21,3,21,31.0,Mile 31.0,47.499875,-121.221,5404.0,63.4,32.8
2024,2024-03-21,Mar-21,3,21,32.0,Mile 32.0,47.502021,-121.215449,5035.0,61.2,30.5
2024,2024-03-21,Mar-21,3,21,33.0,Mile 33.0,47.506483,-121.21521,4676.0,59.0,28.4
2024,2024-03-21,Mar-21,3,21,34.0,Mile 34.0,47.509987,-121.214741,4205.0,56.2,25.6
2024,2024-03-21,Mar-21,3,21,35.0,Deception Creek,47.509743,-121.210218,3734.0,53.4,22.7
2024,2024-03-21,Mar-21,3,21,36.0,Mile 36.0,47.510592,-121.20641,3265.0,50.5,19.9
2024,2024-03-21,Mar-21,3,21,37.0,Mile 37.0,47.51858,-121.202126,3021.0,49.1,18.5
2024,2024-03-21,Mar-21,3,21,38.0,Mile 38.0,47.511507,-121.184333,3277.0,50.5,19.9
2024,2024-03-21,Mar-21,3,21,39.0,Mile 39.0,47.504868,-121.16623,3268.0,50.4,19.8
2024,2024-03-21,Mar-21,3,21,40.0,Surprise Lake Jct,47.509915,-121.150534,3378.0,51.0,20.4
2024,2024-03-21,Mar-21,3,21,41.0,Mile 41.0,47.517833,-121.142395,3874.0,53.9,23.5
2024,2024-03-21,Mar-21,3,21,42.0,Mile 42.0,47.52384,-121.136563,4216.0,56.0,25.5
2024,2024-03-21,Mar-21,3,21,43.0,Mile 43.0,47.534947,-121.137991,4417.0,57.2,26.8
2024,2024-03-21,Mar-21,3,21,44.0,Mile 44.0,47.540291,-121.133164,4589.0,58.2,27.8
2024,2024-03-21,Mar-21,3,21,45.0,Trap Pass area,47.544336,-121.131772,5044.0,61.0,30.6
2024,2024-03-21,Mar-21,3,21,46.0,Mile 46.0,47.549077,-121.131315,5462.0,63.5,33.1
2024,2024-03-21,Mar-21,3,21,47.0,Mile 47.0,47.556976,-121.128995,5383.0,63.1,32.6
2024,2024-03-21,Mar-21,3,21,48.0,Mile 48.0,47.561586,-121.128355,4671.0,58.9,28.4
2024,2024-03-21,Mar-21,3,21,49.0,Mile 49.0,47.56942,-121.134687,4345.0,57.1,26.5
2024,2024-03-21,Mar-21,3,21,50.0,Necklace Valley Jct,47.580034,-121.14542,3857.0,54.5,23.7
2024,2024-03-21,Mar-21,3,21,51.0,Mile 51.0,47.590005,-121.144128,4405.0,58.1,27.2
2024,2024-03-21,Mar-21,3,21,52.0,Mile 52.0,47.598228,-121.137829,4449.0,58.6,27.6
2024,2024-03-21,Mar-21,3,21,53.0,Mile 53.0,47.608607,-121.133321,4412.0,58.9,27.6
2024,2024-03-21,Mar-21,3,21,54.0,Mile 54.0,47.621391,-121.1418,4881.0,62.5,30.8
2024,2024-03-21,Mar-21,3,21,55.0,Hope Lake / Mig Lake,47.632917,-121.143762,5056.0,64.4,32.3
2024,2024-03-21,Mar-21,3,21,56.0,Mile 56.0,47.643689,-121.150707,5507.0,67.9,35.4
2024,2024-03-21,Mar-21,3,21,57.0,Mile 57.0,47.651952,-121.149938,5746.0,70.1,37.2
2024,2024-03-21,Mar-21,3,21,58.0,Mile 58.0,47.649715,-121.141587,5153.0,66.4,33.6
2024,2024-03-21,Mar-21,3,21,59.0,Mile 59.0,47.661315,-121.140089,4868.0,65.8,32.4
2024,2024-03-21,Mar-21,3,21,60.0,Cady Pass,47.670428,-121.132966,5009.0,67.7,33.8
2024,2024-03-21,Mar-21,3,21,61.0,Mile 61.0,47.676032,-121.126337,5581.0,71.8,37.5
2024,2024-03-21,Mar-21,3,21,62.0,Mile 62.0,47.683661,-121.114306,5246.0,70.7,36.0
2024,2024-03-21,Mar-21,3,21,63.0,Mile 63.0,47.689586,-121.098337,5111.0,70.6,35.5
2024,2024-03-21,Mar-21,3,21,64.0,Mile 64.0,47.693517,-121.088714,4616.0,68.1,32.7
2024,2024-03-21,Mar-21,3,21,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,69.2,33.4
